2.550501010028875726e+01 3.596279020064803711e-01 1.777183540352762492e+00 1.409480986614462861e+00
1.415463209641305120e+01 4.471135990533325333e-01 1.671103255898391260e-01 1.482738425547907468e+00
2.331476997428024589e+01 3.183396360934584446e-01 1.375458242874463499e+00 1.781392268334745399e+00
2.603677194734953559e+01 2.013621061002912604e-01 4.616628642103871805e+00 1.669120177371005820e+00
2.238149288267648984e+01 3.400683161095846008e-01 2.749248025053376399e+00 1.446284833097258860e+00
1.718493674533395676e+01 1.007177584718026153e-01 1.966850119715400025e+00 1.937411903186348816e+00
2.562598938605989929e+01 2.043541331859570209e-01 4.197825024133623906e+00 1.862696789879891179e+00
2.939058010782560970e+01 2.974786431958325039e-01 1.586727592522035879e+00 1.703165069986670055e+00
1.359106238731655658e+01 4.583843160690830865e-01 2.084917616443222155e+00 1.974510018428301095e+00
1.211987764108452481e+01 4.365279255605806763e-01 4.830018165692073318e+00 1.346474680863649853e+00
2.863041267848113947e+01 1.529404112062136001e-01 2.007283107082658447e+00 1.567831470926313475e+00
1.805750685716661152e+01 3.125209084584049113e-01 3.172863575082427001e+00 1.847854145990746932e+00
2.395066089816361554e+01 4.870512377794747327e-01 6.301039418125230496e-01 1.646656847904151233e+00
1.854674702711831813e+01 1.586035846959425455e-01 1.216298484001923752e+00 1.884078759069967246e+00
2.232254430031492376e+01 1.990249551027137298e-01 3.681211895366508724e+00 1.130602915852161328e+00
1.093440250069454933e+01 5.346798163799665327e-02 2.206122361826136746e+00 1.955392538781967060e+00
1.973577595262490547e+01 4.775001392339492390e-01 4.275947701900333797e+00 1.997932023218448538e+00
1.361484688521874808e+01 3.216384961825338173e-01 3.227971591486320513e-01 1.208568157826613865e+00
1.234537959769849635e+01 1.226253276566838801e-01 3.686039873469244554e-01 1.488222318394560428e+00
1.020144410694445369e+01 3.855470012660388579e-01 1.050646570401336133e+00 1.946304386537297315e+00
1.408112156954583583e+01 1.246954043093930209e-01 1.088477086063251775e+00 1.608668906297505030e+00
2.572914143664054976e+01 3.959724082315208560e-01 3.470130757221777884e+00 1.477362278827493824e+00
2.139028957527381891e+01 4.441502607691809601e-01 2.921991940810440447e+00 1.738220359243045632e+00
1.661742069711860736e+01 3.939497408694419001e-01 3.041460139438534327e+00 1.164115085586943543e+00
2.444347493881323530e+01 2.201468523761679341e-01 1.915392160960973200e+00 1.759710528385352912e+00
1.293608149194184698e+01 1.911680726969865463e-01 1.545546365607440187e+00 1.716629065459932768e+00
1.676169149368103461e+01 2.767404939228225169e-01 2.712447059581619691e+00 1.470837058872324299e+00
2.220018503334001991e+01 3.790086330941954129e-01 2.679142895284924997e+00 1.286899384081748643e+00
2.555174515088497600e+01 4.057875617847420679e-01 1.121666903795181192e+00 1.785306393382182222e+00
2.416092005097350892e+01 2.461737794813117497e-01 2.306575664314824969e+00 1.439559289951701571e+00
1.544934418267783371e+01 1.038473542729241444e-01 8.201055038819408116e-01 1.834900532924296224e+00
1.940110629981039736e+01 1.652224431890506051e-01 3.898645237540525166e+00 1.213164716528044584e+00
1.993815692353668112e+01 1.047230267505664114e-01 4.804071945735938876e+00 1.519606013950764334e+00
1.018777421187342647e+01 3.542667570247347575e-01 3.931047774124792227e+00 1.996020081547423164e+00
2.616028104679422839e+01 2.910666047598710060e-01 4.729253629660928659e+00 1.694695051229617722e+00
1.338980600763931861e+01 4.481324018980856749e-01 2.517406707925461173e+00 1.015682332786291830e+00
1.598578713578968546e+01 1.754151703746041902e-01 3.974049922044712524e+00 1.359818106846751418e+00
2.855289994560330413e+01 9.198354496784344470e-02 1.882466155531584917e+00 1.549899551955844057e+00
2.920345606884425038e+01 2.550452019536255110e-01 6.437344927013189944e-01 1.565142452434912679e+00
1.993251193778027641e+01 2.633677485528190809e-01 3.288907348781896722e+00 1.235104007795210457e+00
1.396631301621217958e+01 3.902160169330973205e-01 3.717309963177374499e+00 1.742010767906588820e+00
1.917091470866195380e+01 3.545183569498223664e-01 3.745682676226558261e+00 1.631931006914509208e+00
2.386159800749018700e+01 2.728132174505427665e-01 7.422806215985294775e-01 1.523220939357216475e+00
2.704972501871637292e+01 3.241808207987066370e-01 2.381571516903108421e+00 1.149990318106025144e+00
2.818204186025945646e+01 1.804027826638177623e-01 4.828231048558911942e-01 1.591845767967048131e+00
1.351576098242809643e+01 3.678130462217326091e-01 4.576850050963688687e+00 1.272441338811638012e+00
2.656658677187414952e+01 2.063482504743122670e-01 4.334887141633493535e+00 1.850681648309574934e+00
2.871589648900714664e+01 3.245315573332434589e-01 1.621350234657850775e+00 1.502719825003072218e+00
1.755869332451285203e+01 2.466947343585217944e-01 2.436856852762453673e+00 1.629667364709580735e+00
1.389140352492561981e+01 3.922671950200903312e-01 2.275768475271473523e+00 1.162568665485242958e+00
1.558565022412489576e+01 3.424344499562529398e-01 4.019095581889667201e+00 1.107795006102544111e+00
2.277491162202022323e+01 1.927394517142811958e-01 2.342583646976176937e+00 1.984589442407394433e+00
1.433408122269039175e+01 3.027267822829606825e-01 1.825560009733943945e+00 1.684981055256587812e+00
1.946797352491984157e+01 4.400692810205641403e-01 1.643533603234612395e+00 1.899786234869807355e+00
1.454805844581343877e+01 1.816400335247525533e-01 9.550372438139592690e-01 1.545558800167198044e+00
1.375953616357768183e+01 4.980927743283705134e-01 4.889523255001112290e+00 1.635856389510865316e+00
2.334322424767611537e+01 3.062221433436053686e-01 2.468368567117442680e+00 1.621824263211521178e+00
1.275312977363525491e+01 4.533555032296156528e-01 1.342187971028954818e+00 1.599369661120109365e+00
1.087207916698676335e+01 5.814360653332034667e-02 4.762512151565112539e+00 1.398398996583913201e+00
1.629782013706954302e+01 4.308121121731636749e-01 3.169598930505477696e+00 1.069454781448710978e+00
1.773420087416850777e+01 4.241693857561228964e-01 4.918475496415239512e+00 1.539963956974510939e+00
2.454990784247809188e+01 1.463672906659049533e-01 1.691064263228602371e+00 1.229185888742730715e+00
1.820956011441366940e+01 3.653795690856352363e-01 3.061938772082422489e+00 1.197400286572048334e+00
1.828195666436326405e+01 3.818178614714546337e-01 1.291284021788788650e+00 1.697241819825946241e+00
2.299160699331687141e+01 3.984498218921332935e-01 3.213758121998668837e+00 1.779114649450431518e+00
1.446366479818120965e+01 4.458618224628316251e-01 1.522517789023901891e+00 1.506501256757241780e+00
2.147042934044660001e+01 1.185330065991836018e-01 2.236513397784073209e+00 1.002978074183661805e+00
2.628326808003396664e+01 2.991971333605554784e-01 3.424169495103605687e+00 1.221824224859720420e+00
2.896215068667812531e+01 1.276867726782200951e-01 2.626365321469597003e+00 1.377528690322316285e+00
2.588304236427011773e+01 4.719905878120422282e-01 1.630209874741332388e-01 1.574934319603463528e+00
1.324028188142365181e+01 2.565057618951789853e-01 8.964131332204262614e-01 1.614415670677520342e+00
2.792498015301947945e+01 4.505482779532816728e-01 1.429128454293774109e+00 1.601591116960185524e+00
1.420329386167068719e+01 2.849341725559708660e-01 4.801852186662784128e+00 1.921056291958423756e+00
2.688570121969129900e+01 8.786096342303154061e-02 1.204394835571896305e+00 1.342741812130017420e+00
1.170582140655102421e+01 3.728695367262070959e-01 4.128957746380772065e+00 1.367498582847225919e+00
2.142628977100488186e+01 3.767159045598109657e-01 1.667544590060502374e+00 1.719267106211106899e+00
2.985525256775405367e+01 4.229973081729011541e-01 1.484645120881898483e+00 1.473630062591186896e+00
1.906806010502858584e+01 4.347597111264741576e-01 4.283728881872849392e+00 1.425854049974200732e+00
2.498268701507425504e+01 2.365306613251201284e-01 4.541648920294907299e+00 1.176978277384741478e+00
2.516241831487890224e+01 6.257544472690031168e-02 2.113962011622557924e+00 1.672887725774567347e+00
1.711913757366561839e+01 1.350521363178695533e-01 2.270838698155261126e-01 1.559864427577611012e+00
2.326438146011106767e+01 6.767562711031605005e-02 1.495445173220192991e+00 1.959074851172696974e+00
2.541657287680539312e+01 2.511726902194449385e-01 3.998377130260545531e+00 1.005380961517634786e+00
1.042898403805176422e+01 2.934629796069398444e-01 2.929391746479558911e+00 1.393460229279710472e+00
1.566931415807820471e+01 3.911482556433004687e-01 9.967929753194501030e-01 1.963714950855036889e+00
2.067462110225595850e+01 2.591627520147491426e-01 2.146633520602219125e+00 1.009163256409524756e+00
1.728255717205505348e+01 3.614445276168671839e-01 3.672916907172623091e+00 1.935398024537843487e+00
1.870357831518909819e+01 4.995797251445029397e-01 4.878446996995010387e+00 1.185031634824837976e+00
2.411190826436526535e+01 4.934485419049702282e-01 9.487781261797409993e-01 1.169551015677236405e+00
1.849030113808481701e+01 1.261399954534030976e-01 3.614659065795350124e+00 1.765735411408671851e+00
1.760577019284476563e+01 2.300876362754264437e-01 3.772429939909860863e+00 1.720943994075279759e+00
2.166464787919128554e+01 2.139999279486688999e-01 2.534991512574354289e+00 1.429563271105124489e+00
1.926787239248514894e+01 3.630534674913283300e-01 3.564811852611620147e+00 1.963014697636033645e+00
2.539756263578577489e+01 1.556193614456318763e-01 3.109953649064291170e+00 1.772157827990720413e+00
2.359291806729429908e+01 4.570194526587063599e-01 4.543247563162222669e+00 1.531097599089229711e+00
1.405801266653461212e+01 1.057534540680897805e-01 3.032461643972859555e+00 1.145317956567164952e+00
2.888374024325626976e+01 4.110856880177225503e-01 4.242672626440766592e-01 1.641978887523019903e+00
1.923129516075217538e+01 1.617323387960651060e-01 4.211239698241325158e+00 1.280394339922914515e+00
2.822013627126734647e+01 5.746479245400555602e-02 1.405029197139763486e+00 1.726331731845568873e+00
1.249788921513334472e+01 2.891129907294561763e-01 4.904581674454004947e+00 1.033873057858269107e+00
1.646893222909774579e+01 2.298919318700811676e-01 4.030399216629056092e+00 1.328677445706359261e+00
2.285452416450667101e+01 4.814826429534272978e-01 3.839859845528938997e-01 1.265379980222819611e+00
2.171583443049043893e+01 3.327421851207590375e-01 4.772795967181026278e+00 1.011266324826833651e+00
1.166589390233695056e+01 9.725517966870106390e-02 4.140880543516440859e+00 1.767426597380118647e+00
1.055825098544671725e+01 7.167913791853947059e-02 7.966943564573376602e-01 1.175924362724510619e+00
1.845484255135995255e+01 4.289062357702151385e-01 4.652772738235251282e+00 1.752326638166786132e+00
1.138581969137361227e+01 3.868619343019671919e-01 3.321822087330509321e-01 1.812599203762919053e+00
2.976415181469562654e+01 1.422922147121841729e-01 9.678961755742641060e-01 1.484961987440014841e+00
2.177131777604248342e+01 8.249445778743408342e-02 4.299594304472268647e+00 1.021634577203991645e+00
2.373096498852874703e+01 3.567969232066370844e-01 2.991285256987871399e+00 1.612292598044483771e+00
2.928792368060475582e+01 7.782456042897514803e-02 4.687738037940682112e+00 1.440712117881266519e+00
2.969083283168082588e+01 4.189866707522477141e-01 3.281275139627785276e+00 1.100203608555492485e+00
2.714271383679058758e+01 4.791144439812529132e-01 2.570590633226479849e+00 1.278798799009472242e+00
2.722972860243141113e+01 2.161101571987633085e-01 3.405273526768310521e+00 1.929973990639747949e+00
1.253616673190566289e+01 1.365871914370722084e-01 4.055590776583010815e+00 1.792981895317102614e+00
1.536534828039795109e+01 3.715485572404197412e-01 4.439242577348817775e+00 1.874370101796956067e+00
1.685755428058234884e+01 1.116404181079924673e-01 3.013595728411766927e+00 1.110997523419355204e+00
2.022970140463945654e+01 5.103505919029907578e-02 1.517532627189295047e+00 1.463652554487185897e+00
1.313179011026367782e+01 4.076621106655932136e-01 4.516250757527288329e+00 1.449872410442229143e+00
2.120380035449068146e+01 4.272190550488730310e-01 2.389713084579272451e+00 1.913818484113015916e+00
1.494565441237586967e+01 1.895650244083623148e-01 5.692330950773445419e-01 1.030790363852059244e+00
1.626215117428170487e+01 4.757531303511410292e-01 5.786823663716897936e-01 1.516457895678601897e+00
1.509939319969209492e+01 4.902787163739766307e-01 3.779804833164163380e+00 1.436062118108852426e+00
1.270894238618075001e+01 1.370915528130382532e-01 3.881485023453093319e+00 1.571521351722085846e+00
2.801904561496122170e+01 2.865852921339770987e-01 3.367022395411463531e+00 1.907792219323927618e+00
1.504078069685498953e+01 2.375610382685512945e-01 6.118751059238046741e-01 1.314637176668107976e+00
1.187237635626546428e+01 1.690164193733457165e-01 6.843008895085923582e-01 1.405350600478377565e+00
2.707395484866860969e+01 3.777565781867403549e-01 1.962754874335176924e-01 1.991522438202156575e+00
1.486206511347065806e+01 2.131903928469141563e-01 4.694416132695860000e-01 1.360714168499568277e+00
2.060609791296166193e+01 4.549726149667706054e-01 2.302904793837537323e+00 1.193975187725099030e+00
2.957101587868876180e+01 3.842876477929209056e-01 2.179327872976988267e+00 1.846635728291321943e+00
1.081191037387216092e+01 1.163085334954212374e-01 2.213179197244149687e+00 1.726727145977643429e+00
1.750681725256445986e+01 1.765999592362656467e-01 9.116466405345452495e-01 1.388823199350557536e+00
